review,label,nle,max_shap_value
"it is hard to imagine that a movie which includes abortion and incest as prominent plot devices could be so sensitive, so delicate, so insightful and yes, even so enjoyable 
. 
 somehow, the cider house rules manages to keep an even keel in the face of the harsh subject matter and allows a substantial amount of heart to shine through. 
 set in the 1940 's, the film tells the story of a unique young man named homer wells( tobey maguire, ride with the devil). 
 an orphan, twice rejected as an infant by possible adoptive parents, he grows up in the care and under the tutelage of dr. 
 wilbur larch( michael caine, little voice), father figure to the orphans of st. 
 cloud, obstetrician or abortionist to the unhappily pregnant women who come there seeking his help. 
 figuring that as long as homer was going to stay at the orphanage, he might as well be of use, dr. 
 larch begins teaching him all he knows about obstetrics. 
 soon homer is delivering babies like a professional. 
 he refuses to perform abortions, instead wondering why the couples just did n't behave more responsibly. 
 larch, too old and experienced to have such youthful ideals, marvels that homer"" continues to have such high expectations of people. 
"" 
 such is the result of an insulated upbringing. 
 though skilled in certain medical procedures, homer remains woefully naive and ignorant about most everything else. 
 he finally figures that in order to find his place in the world, he must go out into it. 
 befriending a young couple who had come to see dr. 
 larch, he hitches a ride with them and parlays that into landing a job as an apple picker with a group of black migrant workers at the orchard where they lived. 
 thus, homer begins his worldly instruction, with new friend candy kendall( charlize theron, the astronaut 's wife) a willing tutor. 
 tobey maguire is well cast yet again as an inherently good man who is seeking answers to life 's questions.",positive,"The review is positive because the reviewer praises the movie for its sensitivity, delicacy, and insightfulness despite the harsh subject matter. The reviewer also appreciates the substantial amount of heart in the movie and the well-cast actors.",0.23182773068435497
"capsule: a ham- handed and over/ underwritten morality play masquerading as entertainment, 
 so muddled it does n't even know what it 's really advocating, if anything. 
 a time to kill has been hailed as the best of the grisham adaptations, and it 's easy to see why 
: it presents a strong, almost rancorously so, story; it is full of good actors( samuel l. 
 jackson, matthew mcconaughey, sandra bullock, kevin spacey, charles dutton); and 
 it 's ostensibly about some important social issue that we 're all tangling with. 
 it is not, however, a good movie, and all of the reasons i 've listed above have something to do with why. 
 right from the beginning, the movie is dead- set on stacking its deck as thoroughly and unrepentantly as possible. 
 a pair of redneck whites, boozed and drugged out of their minds, kidnap a young black girl, abuse and rape her horribly, and leave her for dead. 
 after their arrest, their father( jackson) takes an assault rifle and guns them down on the way to trial. 
 mcconaughey is then drafted in as his lawyer, and the rest is somehow strangely predictable courtoom movie dramatics. 
 the acting is not quite what it should be, given the cast we have. 
 sandra bullock( who is a good actress but not a serious one) looks clueless; spacey 's accent switches itself on and off at random( and he 's given a totally thankless role to play as well, a role without an iota of depth); and mcconaughey 's role is stamped from the cardboard back of a cereal box. 
 the most memorable role is donald sutherland 's, and his is a bit part. 
 i always consider it an index of a movie 's desperation when it is able to present shocking and outlandish events, and somehow not have them generate an ounce of impact. 
 there is one scene -- a riot outside the courtroom -- that should have created incredible tension, but winds up playing out like a",negative,The review is negative because the reviewer criticizes the movie for being muddled and not knowing what it's advocating. The reviewer also mentions that the acting is not up to the mark and the movie is full of predictable courtroom dramatics.,0.04995996496685622
"in essence, good will hunting is an ordinary story told well. taken as a whole, there 's little that 's special about this tale -- it follows a traditional narrative path, leaves the audience with a warm, fuzzy feeling, and never really challenges or surprises us. 
 but it 's intelligently written( with dialogue that is occasionally brilliant), strongly directed, and nicely acted 
. 
 so, while good will hunting is far from a late- year masterpiece, it 's a worthwhile sample of entertainment. 
 like scent of a woman, which was released around this time of the season five years ago, good will hunting is about the unlikely friendship that develops between a world- weary veteran and a cocky young man. 
 the formula for the two films is similar -- both of the principals learn from each other as they slowly break down their barriers on the way to a better understanding of life and their place in it -- but the characters are different. 
 al pacino 's slade was a larger- than- life individual; robin williams' sean mcguire is much more subtle. 
 and matt damon 's will hunting uses pugnaciousness to supplant the blandness of chris o'donnell 's charlie. 
 will is a troubled individual. 
 as a child, he was the frequent victim of abuse. 
 an orphan, he was in and out of foster homes on a regular basis. 
 now, not yet 21 years old, he has accumulated an impressive rap sheet. 
 he has a short temper and any little incident can set him off like a spark in a tinder box. 
 but he 's a mathematical genius with a photographic memory and the ability to conceive simple solutions to complex problems. 
 while working as a janitor at mit, he delights in anonymously proving theorems on the math building 's hall blackboards. 
 then, one evening, his anonymity is shattered when professor lambeau( stellan skarsgard) catches him at work. 
 will flees, but lambeau tracks him down. 
 unfortunately, by the time the professor finds him, will is in jail for",positive,"The review is positive because it praises the movie ""Good Will Hunting"" for being well-told, intelligently written, strongly directed, and nicely acted. It also appreciates the performances of the actors and the entertainment value of the movie.",0.24716678420625302
" soldier"", by director paul anderson, is a film in which any presence of originality is fleeting. 
 the best moments of the film are in the opning scenes where kurt russel 's character todd is shown growing up under strict military supervision. 
 brutality through the eyes of the innocent and stripped of it every single day growing up is something that has a lot of emotional potential power behind it, and the opening scenes tap into it a little. 
 then it goes nowhere with that idea. 
 there is perhaps one rather fleeting scene afterwards that deals with the potential trauma of this dehumanization, and the rest of the film is just some of the biggest action movie cliches 
 i 've ever seen. 
 the whole idea of the inhuman, soldier- type character gaining some degree of humanity by defending a potential female love interest and family from his evil counterpart out to kill her is done, and it 's been done much better. 
 i was able to predict the plot of the_ whole_ story, which would n't be so bad if other aspect of the film somewhat interesting. 
 between the action sequences, it tries to deal with the aforementioned issues of humanity through the performance of mr. 
 russel in the film and the tiny little window to his soul that is his eyes, since 
 his dialog is extremely limited. 
 his performance in that way is n't all that bad, but certainly is not enough to carry this film. 
 other performances in this film are really not worth much mention at all, and they generally are about as weak as their characters. 
 but enough of this stuff about plot and character, right? is n't the most important part of an action film, well, the action? 
 even in this aspect the film is a disappointment. 
 in mortal kombat( 1995), director paul anderson proved that truly engaging use and choreography of action in a film can override problems with plot and produce something entertaining. however, 
 he fails to repeat that in this film. 
 the combat scenes, particularly the",negative,"The review is negative because it criticizes the movie ""Soldier"" for its lack of originality, predictable plot, weak characters, and disappointing action sequences. It also mentions that the film fails to effectively deal with the issues of humanity and that the performances are not worth mentioning.",0.08358337958650162
"probably the most popular and praised film of all time, turned out to be a primitive and predictable costume drama with a dose of social criticism. 
 everyone knows about the greatest and most famous shipping disaster of all time. 
 and the actual catastrophe is masterfully crafted by director james cameron, combining visual -and sound effects, he re- creates the frightening atmosphere of the sinking ship in the middle of nowhere. 
 i liked very much 
 the emotional and brutal contrast between the first and the third classes. 
 while their cabin is slowly filling up with water, a mother is telling her children a fairytail --"". 
. 
 and they lived happily ever after.. 
"" 
. 
 and then the ship goes down 
 and the few survivors are left alone under the stars and the chilling air. 
 however, the actual disaster is happening almost at the end of the movie, while the first two hours are just beautiful sets and bad dialogues. 
 in the present day, the rms titanic is explored by brock lovett( bill paxton), a treasure seeker looking for the coeur de la mer diamond, lost during the sinking. 
 somewhere inside the ship, lovett 's crew discover a sketchbook of an artist long dead. 
 here, in the shape of a nude young lady, is a window into the distant age of 1912. 
 lovett is extremely surprised when he get 's a phone call from rose dawson, claiming that she is a model. 
 she is immediately helicoptered onto the vessel, and she gets the first glimpse of the fated ship in 80 years. 
 as the memories come flooding back, she once again becomes rose dewitt buketer( kate winslet), the fianc? 
 e of wealthy cal hockley( billy zane) and daughter of ruth dewitt bukater( frances fisher). 
 on board there are rich and poor, everyone trust in the ship 's designer( jonathan hyde) and her master, captain e. 
 j. 
 smith( bernard hill). 
 on board the ship, rose, unhappy and",positive,"The review is positive because it praises the movie ""Titanic"" for its masterful crafting of the catastrophe, the emotional and brutal contrast between the first and third classes, and the beautiful sets. However, it criticizes the bad dialogues in the first two hours of the movie.",0.2677429616057565
"every year, hollywood crowns a new"" it boy"" --a 
 young actor pegged for major movie stardom. 
 inheriting the mantle from last year 's"" winner,"" matthew mcconaughey, is matt damon, and, like mcconaughey, he proves to be more than just a fresh young face, as evidenced in two radically different projects currently in release -- john grisham 's the rainmaker and good will hunting. 
 damon has his first major starring role, a la mcconaughey, in a john grisham adaptation -- in this case, francis ford coppola 's take on the rainmaker. 
 damon plays wet- behind- the- ears attorney rudy baylor, who, immediately after passing the bar exam, finds himself representing the mother( mary kay place) of a terminally ill young man( john whitworth) in a big- league suit against a negligent insurance company. 
 while rudy 's( and the film 's) main concern is this case, he also finds time to protect a young wife( claire danes) from her abusive husband( melrose placer andrew shue, in a mercifully brief role). 
 written for the screen and directed by coppola, the rainmaker is the best grisham film yet 
 mostly because it does not take itself too seriously. 
 coppola 's most notable -- and effective -- contribution to the tried- and- true grisham formula is a sense of humor about itself, which largely comes in the presence of danny devito( as rudy 's unlicensed co- counsel) and golden globe nominee jon voight( as the insurance company 's hotshot attorney). 
 the inclusion of the battered wife subplot feels rather superfluous, but danes is as superb as always. 
 then, of course, there is damon, who nicely juggles the weighty( the insurance case, the spousal abuse) and the humorous( rudy 's often comical naivete) requirements of his role without missing a beat. as good as he is in the rainmaker, damon showcases the depth of his talent in good 
 will hunting, directed by gus van sant and written by actor ben affleck and damon himself",positive,"The review is positive because it praises Matt Damon's performances in ""The Rainmaker"" and ""Good Will Hunting"". It also appreciates the humor in ""The Rainmaker"" and the depth of Damon's talent in ""Good Will Hunting"". However, it criticizes the inclusion of the battered wife subplot in ""The Rainmaker"".",0.17610630084290257
"it was with great anticipation that i sat down to view braveheart last week as it premiered on american cable. 
 the academy award winning film had been highly acclaimed. 
 it also featured the music of one of my favorite film composers, james horner. 
 what i was in for was a disappointing and overlong film which was anything but the best picture of 1995. 
 what drags braveheart down is its screenplay. 
 it abounds with high production values: john toll 's award- winning cinematography( which also graced edward zwick 's 1994 legends of the fall), a gorgeous score by horner, and the sort of logistics that make you wish assistant directors were household names. 
 but this does not save a misguided script. 
 the film wishes to paint its central character as a hero, but the viewer 's only response to his"" heroism"" is intellectual: william wallace( producer- director mel gibson) is fighting for freedom and against tyranny, so we have to root for him. 
 but wallace 's actions paint a different story. 
 he speaks of freedom and acts of vengeance. 
 though one intellectually realizes wallace is on the right side, the film paints an unconvincing emotional portait, in which wallace is just not as bad as the english king. 
 wallace speaks of freedom, but his acts point toward vengeance. 
 after kicking the english out of scotland, he decides to invade england. 
 this is evident of a"" spartacus complex"", and this example applies both historically and cinematically. 
 the historical spartacus at one point moved from liberating slaves to sacking roman cities; the film spartacus, like braveheart, has high production values and competent performaces and is dragged down by an awful screenplay. 
 it is a shame that such an excellent score is part of such a terrible film. 
 horner 's score tries to make emotional connection, but the performances and the script do not help. 
 gibson portrays wallace in such a way that the audience can not relate to him or identify with him. 
 this drags down any emotional connection to the",negative,"The review is negative because the reviewer found the movie ""Braveheart"" disappointing and overlong. They criticized the screenplay and the portrayal of the main character, William Wallace, as unconvincing and misguided. They also felt that the high production values and excellent score could not save the film from its flaws.",0.5178638900850072
"with stars like sigourney weaver("" alien"" trilogy) and academy award winner holly hunter( the piano, raising arizona, etc.) together in a single hollywood production, one would immediately identify the film as a potential academy award hot shot. 
 sadly for copycat, though tightly scripted and nicely plot, is still at heart, a typical hollywood thriller. 
 helen( weaver), after a traumatic near death encounter with a serial killer, darryl( harry connick jr.), has developed a phobia for being outdoors, so to speak. 
 incidentally, helen is also an expert on the subject of serial killers, which make her a juicy target for serial killer wannabes. 
 a year has passed and strange deaths begin to terrorise the city of san francisco. 
 detective monahan( hunter) and getz( mulroney), baffled by the unorthodox methods of killing used by the killer, seeks the professional help of helen, who, as expected was reluctant at first. 
 copycat"" borrows"" a lot from silence of the lambs and in most cases, 
 it did work. 
 but copycat tries to be a little bit more by immersing the audience into the lives of its main characters to give them more believability, this was rather unnecessary as the scenes seem to disrupt the mood of the entire film and also... 
 much of the time wasted could 've been used to build up the suspense and injected with drama. 
 even so, weaver and hunter act very well in their own departments. 
.. 
 weaver being the vulnerable yet strong- within character( as in aliens) and hunter being the short, tough, texan speaking cop( as in raising arizona). 
 harry connick jr. 
, a very good jazz singer, shines as the imprisoned serial killer a la hannibal lecter. 
 which comes to the moment of judgement( drum roll please...). 
 copycat is a good thriller. 
 although the plot is highly predictable and one can actually predict the rest of the movie after about 45 minutes",positive,"The review is positive because the reviewer appreciated the performances of Sigourney Weaver and Holly Hunter in the movie ""Copycat"". They found the plot tightly scripted and nicely plotted, despite being a typical Hollywood thriller. They also praised Harry Connick Jr.'s performance as the imprisoned serial killer.",0.36306556944875545
"it 's now the anniversary of the slayings of julie james'( jennifer love hewitt) best friends. 
 still besieged by nightmarish memories of the man responsible for it all, she seems to be on the verge of a nervous breakdown. 
 she ca n't concentrate on her schoolwork, ca n't get a good night 's sleep, and is even frightened by the shadows and the blinking strobe lights at a local dance club. 
 everywhere she looks, she sees visions of the man in a rubber slicker with the hook on his hand. 
 in the first movie,` i know what you did last summer', julie and three of her friends accidentally kill a man, running him down while driving down a dark mountain highway. 
 to cover their misdeed, they dump the body into the ocean. 
 however, he never quite died and returned to hunt down julie and her friends. 
 julie and one other, ray( freddie prinze jr.), survived only to make this dismal sequal. 
 needing some desparate rest and relaxation, she is elated to learn that her college roommate, karla( brandy), has won a trip for four to a secluded tropical island. 
 accompanying these two girls are karla 's overbearing boyfriend, tyrell( mehki phifer) and a potential beau for julie. 
 but was this contest too good to be true? 
 the resort is filled with a skeleton staff that seemed like love boat rejects. 
 meanwhile, the hotel is practically deserted as the storm season is about to begin. 
 this presumably creates a venue where they will be secluded and will have no possible means off the island. 
 eventually, they will be hunted down during power outages and chased around during intense lightning storms. 
 as you might have guessed, somewhere in the shadows lurk a mysteriously strange figure that is wearing a rubber slicker and wielding a hook. 
 julie tries to convince her friends that the killer is on the island( an eerie touch is when she is singing"" i will survive"" at the karaoke bar and the words scroll",negative,"The review is negative because the reviewer found the sequel to ""I Know What You Did Last Summer"" dismal. They criticized the plot as predictable and the setting as unconvincing. They also found the characters overbearing and the suspense lacking.",0.01310914849812701
"the first film produced by adam sandler 's happy madison production company( clever title eh?) is essentially a one joke movie, much like the movies sandler stars in himself. 
 however the difference here is that this one joke just is n't very funny. 
 rob schneider stars as the title character, a scruffy fish tank cleaner who ends up becoming a"" man- whore"" to raise enough money to replace 
 a wealthy client 's custom made fish tank, which deuce destroyed while staying in his home. 
 deuce goes on numerous"" dates"", and each woman he goes out with has a"" humorous"" quirk about herself. 
 one has narcolepsy, one has tourette 's syndrome, one is a man... 
 etc. 
 etc. 
 my problem is that we see all of these women in the film 's trailer, so why do i need to watch the movie? seen the trailer... 
 seen the film. 
 only a quick cameo from norm macdonald( and a follow up joke during the closing credits) generates any chuckles. 
 deuce bigalow: male gigolo is available on dvd from touchstone home video( a division of di$ney). 
 the disc includes the film in its original theatrical aspect ratio of 1. 85: 1, and features the original theatrical trailer( as well as trailers for mystery alaska, happy texas, and outside providence), an extremely brief production featurette( which contains footage not used in the film), and storyboard- to- scene comparisons. 
 yep, you read that right... 
 there are storyboard comparisons on this dvd. 
 two scenes are storyboarded... 
 neither of which are particularly exciting. 
 there are fight scenes in this movie, so why are n't we seeing storyboards of those segments( especially the parody moments from the matrix)? 
 i wonder what 's funnier: 
 the fact that any moment in this film required storyboards or that di$ney thought fans of this film would want to see them? deleted scenes? 
 sure. 
 audio",negative,"The review is negative because the reviewer found the movie ""Deuce Bigalow: Male Gigolo"" unfunny and predictable. They criticized the film for relying on one joke and felt that the trailer revealed all the humorous parts of the movie. They also found the DVD features, such as the storyboard comparisons, unexciting and unnecessary.",0.027888446129664866
"brian de palma, the director who bought us carrie, dressed to kill and mission: impossible is back, and has bought all his technical expertise with him. 
 sadly, he forget to bring a good story and believable characters. 
 nic cage plays rick santaro, a fast talking cop who is watching a boxing match with his friend commander kevin dunne( sinise.) 
 an assassination takes place, and santaro tries to peace together how it took place, trying to work out the roles of the people involved in this conspiracy. 
 the film uses flashbacks and video cameras to bring the mystery together. 
 however, the film does n't keep the mystery for long, and once the big' secret' is out concerning kevin dunne, the film is at a dead end. 
 although there are some fantastic shots by de palma, including a 15 minute steadicam shot at the start of the film, halfway through the film drops dead. 
 the problem is that de palma does n't have a strong story or characters to work with. 
 he tries to offshoot this with flashy camera techniques, but pretty soon this has no effect on the audience, and i quickly got bored. 
 nic cage and gary sinise try to inject some life into some poorly realised characters, but it 's no use. 
 they are boring, faceless, and completely unlikeable. 
 yes 
, another problem with the film is that there 's no- one to root for. 
 we 're supposed to be on cage 's side, because his character becomes nicer throughout the film. 
 however, his change is sadly unbelievable. 
 poor gary sinise 's character is terrible, who completely changes throughout the start, the middle and the end, in an appalling way. 
 the film 's use of flashback quickly gets boring. 
 while clever and interesting the first few times, it quickly becomes apparent that flashbacks are being used because the film has nowhere to go. 
 they certainly do n't increase the tension or suspense of the movie. 
 there is small thread of suspense running through",negative,"The review is negative because the reviewer criticizes the movie for its lack of a good story and believable characters. The reviewer also mentions that the film fails to maintain the mystery and becomes boring halfway through, despite some fantastic shots.",0.06731041069565577
