review,label,nle
" oh behave! 
 felicity shagwell is one shagadellic babe. 
 do i make your horny? 
 female fembots with breasts that require gun controlling. anything that resembles bananas and two balls of icecream. 
 the nut- biting finale between mini me and austin. 
 all that body hair is a real turn on, it 's a pity more leading men do n't wear it on screen. 
 anything that vaguely resembles sausages and eggs. 
 fat bastard. 
 the love scene between felicity and fat bastard, that redefines sex. 
 the wrongly implied love scene in the tent that redefines anal sex. 
 the love scene between austin and ivana humpalot, that redefines chess and oral sex. 
 the love scene between dr. 
 evil and frau farbissina 
, that redefines weird sex. 
 the love affair between austin and felicity, that does not happen, because his mojo goes missing. 
 the relationship between dr evil, himself and mini me which redefines a solo love affair. 
 the unique relationship between dr evil and his son scott www. 
 com. 
 zip, that says a lot about our relationship with our children nowadays. 
 weanies, johnny, richard, dick etc.' 
 this movie is every bit as silly and crazy as the first. 
 there are moments that will make your sick, which are probably best forgotten, but 
 overall mike myers has redefined what it means to be an international spy and leading man. 
",positive,"The review is positive because the reviewer appreciates the silliness and craziness of the film. The reviewer mentions several scenes and aspects of the film that they found enjoyable, indicating a positive sentiment. The reviewer also states that the film redefines what it means to be an international spy and leading man, suggesting admiration for the film's creativity."
"since most movies about slavery shield us from the true horrors of what they 're portraying, it 's fitting to say that"" beloved"" come as a real shock as a film. 
 it 's confusing, bizarre, and as tough a film to watch as any film i 've seen all year, and that 's not necessarily because of the three- hour running time. 
"" beloved"" is challenging to watch, filled with tough and powerful poetry 
 that takes us completely off guard, and instead of a straight- forward, hollywood- ized story about what happened to the slaves after they were freed,"" beloved"" comes off as a cry of anguish from all those who actually lived through what happened( or, rather, toni morrison, who wrote the novel upon which this is based). 
"" beloved"" tells the story of an ex- slave named sethe, played by oprah winfrey, who lives on a large farm in the north with her children. 
 when the film opens, her house is being terrorized by a poltergeist, which shakes things up, wounds the dog, and makes things generally uncomfortable for the family. 
 sethe is proud, though, and will not move. 
 her sons run away, leaving only her and her daughter, denver( kimberly elise) alone with the ghost which is there without any factual explanation. 
 a couple years pass, and the ghost remains, and one day, a man named paul d( danny glover), another ex- slave who knew sethe years ago when they worked on a plantation together, arrives, asking for lodging. 
 he has been wandering around since he left the plantation, and when he enters the house, it turns red and becomes incredibly hot. 
 when he remarks about what he thinks is evil, sethe replies"" it ai n't evil. 
 it 's just sad. 
"" 
 some more time passes, and paul d has become a fervent member of the household, and the ghost disappears. 
 but when they return one day from going out,",positive,"The review is positive because the reviewer appreciates the film's challenging and powerful portrayal of slavery. The reviewer praises the film's poetry, the story, and the characters. The reviewer also mentions that the film comes off as a cry of anguish, indicating a deep emotional impact, which suggests a positive sentiment."
"as i walked out of crouching tiger, hidden dragon 
 i thought to myself that i had had just seen a great film 
. 
 with the passage of a few hours i tempered my enthusiasm and started pondering the question of whether a masterpiece must implicitly be a"" great"" piece of work and viceversa. 
 attempting to make a distinction may be a matter of splitting hairs. 
 i avoided a commitment by appealing to etymology. 
 as the word implies, a masterpiece is any work which embodies the skills of a master. 
 as such it should suffice to say that it is a product of exceptional quality. 
 crouching tiger, hidden dragon fits comfortably in that category. 
 crouching tiger, hidden dragon immerses the viewer in an idealized world of oriental folklore, with the requisite blend of legend, fantasy, magic and mythology. 
 it is reminiscent of a wagnerian epic with characters which might as well be half- gods- greater than life, purer than life, stronger than life, physically invincible and able to accomplish superhuman feats, but with a human soul that makes them ultimately vulnerable. 
 all the classic elements of the oriental mystique are thrown into the mix, including the art of contemplation and the concept of martial dexterity as the physical equivalent of spiritual advancement. 
 the classic struggle between good and evil is the inevitable backdrop, with advanced masters of each and a golden pupil, which must choose between the two. 
 it is the gifted pupil who, under the influence of the evil master steals the holy grail in the form of a magic sword which is the focus of the conflict at the heart of the legend. 
 the elements of romance at two different levels of enlightenment( a pair of masters and a pair of youngsters) are poignantly represented. 
 the paradox of oriental restraint existing side by side with all consuming passion in the same breast is projected effectively. 
 the fight scenes are stunning balletic tours- de- force, not to be taken literally but clearly to be enjoyed as superb cinematic art, as are the prodigious leaps and flights",positive,"The review is positive because the reviewer praises the film's quality, immersion, and representation of oriental folklore. The reviewer appreciates the fight scenes, the characters, and the classic elements of oriental mystique in the film. The reviewer also mentions that the film fits comfortably in the category of a masterpiece, indicating a high level of admiration."
" when will the devil take me? 
"" he asks rhetorically in lulling voice over. 
 the spoiled title character of_ onegin_( pronounced oh- negg- in) is waiting on death to relieve him after a lifetime of rapacious behaviour. 
 martha fiennes' debut feature is( quite literally) filmed poetry 
( it 's based on an epic russian poem by alexander pushkin), a profound study of regret, of how we confuse shame with guilt. 
 when we first meet eugene onegin( ralph, acting for his sister; another brother, magnus, composed the score), a philandering aristocrat from st. 
 petersburg, he has just inherited his uncle 's estate. with plans to sell it, onegin pays a summer visit to the manor, which is located in an underpopulated russian countryside, and not long into the trip he meets a neighbouring family of blue bloods. 
 smitten with olga larina( headey), he befriends olga 's fianc?, vladimir lensky( stephens), while olga 's sister, tatyana( tyler), romanticizing his flippant attitude( he 's a nineteenth bad boy), falls for onegin. 
 in one sweaty, inky torrent of passion, tatyana writes him a love letter. 
 he is at least intrigued by the note but rejects her affections, it is implied, because he can. 
 soon after, tragedy strikes, and onegin makes himself scarce. 
 when we catch up with him, six years later, he has just returned to st. 
 petersburg, where at a grand ball he discovers that an old friend( donovan) has married a more womanly and wordly tatyana. 
 this time, onegin finds her irresistable. 
 what is most amazing about ralph fiennes' performance is his subtle physical transformation from dashing snob to miserly grouch. 
 overwhelmed by a top hat, the onegin who pines for tatyana seems smaller in stature than the one who brushed her off, an ebeneezer scrooge trapped in christmas past. 
 the actor has been constricted playing heroes for too long now- there 's room to",positive,"The review is positive because the reviewer appreciates the film's profound study of regret and the performance of Ralph Fiennes. The reviewer praises the film's portrayal of characters and the transformation of the title character. The reviewer also mentions that the film is a profound study of regret, indicating a deep emotional impact, which suggests a positive sentiment."
"if there 's one thing 
 i just ca n't stand, it 's a film that oozes with sentimentality. 
 here 's a note to all film makers: films are more effective when the emotions of the characters speak for themselves. 
 swelling, saddening music is not a good way to tell us that the people in the film are unhappy, and that the situation is hopeless. alas, my giant is a film that uses manipulative sentimentality so frequently and with such high intensity that i forgot as i watched it that there are other ways of getting audience members choked up. 
 what reminded me was that i was n't choked up, or even the slightest bit moved, for that matter. 
 my giant is a forced, contrived, and conspicuously un- cute 
( i detest the word"" cute"" but i 've chosen to use it because the makers clearly wanted to create a"" cute"" film here). 
 it takes a premise that might have been interesting( i liked the preview), and bogs it down with endless plot turns and cliches, all of which are intended to get some kind of easy emotional rise from the audience. 
 maybe it will work for some people. 
 it did n't work for me. 
 billy crystal plays sam cayman, an agent who, at the beginning of the film, is in romania. 
 he 's in romania because the kid actor he made famous is doing a film. 
 the screenplay has him in romania so he can get fired, get in a car accident, and get saved by an enormous individual who stands almost eight feet tall. 
 his name is max( gheorghe muresan), and sam thinks he 'd be a great movie star because of his size. 
 subplots are as follows: sam has a son and a wife( kathleen quinlan), and he 's never around for them, so they move to chicago. 
 max is in love with a woman named lilianna who moved away from romania twenty years before the film begins. 
 sam convinces max to go back to",negative,"The review is negative because the reviewer criticizes the film's use of sentimentality, contrived plot turns, and cliches. The reviewer also mentions that the film did not move them emotionally and that it is forced and conspicuously un-cute. The reviewer's dissatisfaction with the film's execution and emotional manipulation indicates a negative sentiment."
"this film is worth seeing for those who want to see what mick jagger looks like when sporting an abe lincoln beard. 
 the rock and roller is asked to carry the film as the action antihero of australian legend... 
 ned kelly, the so- called robin hood of the aussies. 
 but he fails to be convincing 
, in my opinion he is better suited to play gene kelly than ned kelly. 
 the film opens to a b/ w prologue of ned kelly bravely going to his execution. 
 then it goes to technicolor and ned is seen in what goes for flashback, coming home from jail after a 3-year sentence to see his mom and reacquaint himself with the large kelly family. 
 this scene is set in 1871. 
 in the background we hear the booming voice of waylon jennings, as he sings shel silverstein 's lyrics, which tells -- of ned 's hatred for the british rule and hope for ireland to be a republic. 
 ned says a debt must be paid... as he hears voices from his dead father, his class- divided country, and his conscience, all telling him to get revenge. 
 so begins 
 ned 's romp through australia 's outback, seeking justice for all the wrongs his people have suffered. 
 he begins by stealing horses, after complaining about the unfair tax law on horses that stray, which favors the rich landowners. 
 when he 's only 20 he forms a gang, causing him to hide the rest of his life from the police, who put a price on his head of two thousand pounds. 
 when ned 's mother( clarissa kaye) is jailed on a false charge of abetting criminals and sentenced to 3- 5 years, ned offers to surrender in exchange for his mother 's freedom. 
 when the authorities refuse, the kelly brothers go on a robbing rampage, burning mortgages of the poor found in postal vaults and murdering some soldiers. 
 rampaging through the outback, they gather sympathy among the poor and lower classes, who do n't trust the traps( police)",negative,The review is negative because the reviewer criticizes the film for its unconvincing lead actor and the lack of depth in the storyline. The reviewer also mentions that the film fails to be convincing.
"steven spielberg 's"" amistad,"" which is based on the true story of a group of africans who revolted on board a slave ship, then were captured and taken to america where a legal dispute ensued over who"" owned"" them, is concerned with several different aspects of this story. 
 first, the film addresses the issue of the inherent evils of slavery. 
 second, it deals with the historical involvement of several american politicians in the case, including president martin van buren and former president john quincy adams( anthony hopkins). 
 last, and most importantly, it examines the cultural confusion experienced by the africans who were forced into slavery and the damage done to their native culture in africa by the slave trade. 
"" amistad"" succeeds at least partly with all three of these elements. 
 i have to admit that i was a little skeptical as to how much i could really get out of another"" anti- slavery"" movie. 
 having seen several other movies and documentaries about slavery, i doubted that there was much i did n't already know about it. 
 fortunately, i turned out to be wrong. 
 for one thing, spielberg 's camera never once gets near a southern plantation and instead sticks to the slave ships and the slave traders' operations in africa, so"" amistad"" was dealing with a different part of the history of slavery from the very beginning. 
 and some of the images here are, in fact, much more harrowing than what we usually see in movies about slavery. 
 one scene in the middle, in which the crew of a slave ship dispose of some of their"" excess"" slaves by throwing them overboard to drown, has to be one of the most disturbing film images of the year. 
 spielberg digs farther into the evils of slavery than i was expecting he would, and in fact he probably goes about as far as a movie director can without getting an nc-17 rating. 
 the stark suffering of the africans is contrasted sharply with the shallow luxury of the politicians, such as president van buren and",positive,"The review is positive because the reviewer appreciates the film's depiction of the evils of slavery, the historical involvement of American politicians, and the cultural confusion experienced by the Africans. The reviewer also praises the director's approach and the disturbing yet impactful scenes in the film."
"plot: a little boy born in east germany( named hansel) loves the american music. 
 one day, he gets the opportunity to meet and marry an american g. 
 i. 
, 
 but first, he must get a sex change( enter hedwig). 
 once married, the two move to the states, but quickly thereafter, get a divorce. 
 at that point, hedwig starts writing music and meets another confused boy, who soon turns into a star. 
 that boy also turns his back on hedwig, and it is n't long before hedwig puts together his/ her own band and tours the states via seafood restaurants. 
 this is the story of his/ her life, told via flashbacks and musical numbers. 
 critique: an artsy- fartsy musical with great songs and a superb performance by john cameron mitchell, does n't really come together as a whole, with over- the- top symbolism, incoherence and too much pretension to retain my interest all the whole way through. 
 in fact, this is n't so much of a realistic, articulate, behind- the- scenes look at the rise of a rock' n roll star, as it is an ambiguous, overly poetic and incomprehensible struggle of a man, his sexuality and his identity as a whole person on this planet. 
 i guess that i was expecting the former going in. 
 the film is somewhat interesting to a point, but i was personally never able to involve myself too much, as the basic symbolic and incongruent nature of the film left me feeling cold and distant. 
 but it is definitely tuned to a certain type of audience. 
 chances are that if you are a fan of the wall, the rocky horror picture show or even priscilla, queen of the desert, the elements tangled in this movie will likely strike your fancy( some of the characters in this film even ask the audience to sing along at some point, and provide the lyrics of their song, on- screen). 
 well, i personally do n't care for",negative,"The review is negative because the reviewer criticizes the film for its over-the-top symbolism, incoherence, and pretension. The reviewer also mentions that the film failed to retain their interest and left them feeling cold and distant."
"based on the novel set in 1914 by joseph conrad, victory spins a tale of a pair of lovers, heyst( william dafoe) and alma( irene jacob), who seek refuge on heyst 's isolated island. 
 however, their idyllic world begins to crumble upon the arrival of mr jones( sam neil), martin ricardo( rufus sewell) and their servant, pedro( graziano marcelli), who have come to steal heyst 's rumoured plunder. 
 while the novel is largely complex in characterization, the film sadly transposes conrad 's characters into lacklustre leads, the most disappointing being heyst himself. 
 conrad 's heyst adheres religiously to his late father 's ways of detachment and isolation. 
 his ascetic lifestyle is thrown into question when he meets alma, a helpless orchestra girl who charms him with her voice. 
 the struggle to embrace the arrival of alma into his solitude, however, is lost in mark peploe 's( director and writer) diluted version of heyst. without properly establishing the crucial details of heyst 's character, all that is left of conrad 's main character is a very shallow treatment of his internal conflict between detachment and human involvement. 
 on the one hand, actualizing the subtext is a mammoth task( though not impossible), but on the other hand, dafoe 's flat acting can not be excused as an attempt at stoicism. 
 in the end, we are supposed to witness heyst renounce his philosophy and finally come to an understanding of what it is to love another. 
 the final transformation, while perceptible, lacks the cathartic revelation which is undeniable in conrad 's novel. 
 its absence in the film is unforgivable. 
 the film seems more concerned about moving the plot along when so much has yet to be said about the relationship between the two complete strangers. 
 alma is supposed to have overcome great emotional barriers in the relationship, namely heyst 's underlying philosophy of detachment, which heyst himself grapples with. 
 the struggle against heyst 's ignorance of true human involvement accounts for much of the greatness of alma 's love for him. 
",negative,The review is negative because the reviewer criticizes the film for its lacklustre leads and shallow treatment of the main character's internal conflict. The reviewer also mentions that the film fails to properly establish the crucial details of the main character's character and lacks the cathartic revelation present in the original novel.
"it seems that i 've stopped enjoying movies that should be fun to watch. 
 take payback, for example, a movie that most people seem to like. however, 
 it 's horrible schlock, straight out of hollywood 's vast talent for sucking creativity out of movies. 
 it was written and directed by a guy who should have done better; however, maybe he did do better, after all, 30 percent of the movie is n't his own. 
 mel gibson, 
 that hollywood zombie 
, decided he did n't like the ending and had another director reshoot it. 
 what a crock. if you sign on to do a movie, then do it the way the script calls for. 
 why film a movie and then look at it later and say,- no, i changed my mind, i do n't like the ending. 
 you 're fired. 
 let 's get someone else to do it. 
- i suppose honor is dead in hollywood. 
 the end of the film is, of course, hollywoodized. which is to say that it 's happy and the guy you root for beats impossible odds to win his prize. 
 in this case, as is most victories in hollywood movies, gibson 's prize is a blond and money. 
 i miss originality in film, i really do. 
 i think audiences are so starved for it that they 'll flop down a lot of money in hopes that a movie will be original. 
 payback 's tagline- get ready to root for the bad guy- promised an original idea, but it was far from the truth. 
 while gibson 's character certainly broke the law, he was a character that had honor( odd that gibson himself seems to have very little of it), would n't kill in front of children and protects his blond woman. 
 there 's nothing bad about him- he 's a hollywood character, a person who could never exist in real life. 
 and gibson knows it- he spends his time trying to act like a"" bad guy""",negative,"The review is negative because the reviewer criticizes the film for its lack of originality and creativity. The reviewer also mentions that the film's ending was changed by another director, which they found disappointing and dishonorable."
